Wall time,Step,Value
1676536242.956137,2560,10.803030014038086
1676536250.2763312,10240,10.220000267028809
1676536254.2441683,12800,5.690000057220459
1676536289.9451017,28160,1.9800000190734863
1676536295.8890173,30720,2.130000114440918
1676536312.5913346,38400,2.950000047683716
1676536317.4672806,40960,3.5199999809265137
1676536330.9959698,48640,3.7899999618530273
1676536335.404448,51200,3.880000114440918
1676536339.458503,53760,5.099999904632568
1676536347.5675123,58880,3.4700000286102295
1676536352.0558505,61440,4.309999942779541
1676536363.6293368,69120,6.5
1676536367.7833664,71680,5.019999980926514
1676536391.006971,87040,4.710000038146973
1676536399.401994,94720,3.880000114440918
1676536402.170003,97280,4.289999961853027
1676536405.2551007,99840,4.400000095367432
1676536409.4193873,102400,3.3499999046325684
1676536413.2876985,104960,4.889999866485596
1676536442.7932987,122880,6.5
1676536446.3520913,125440,5.989999771118164
1676536450.173222,128000,6.960000038146973
1676536457.919058,133120,5.25
1676536461.8722463,135680,3.990000009536743
1676536469.9346933,140800,3.700000047683716
1676536479.6875832,148480,11.0
1676536489.9910588,156160,14.380000114440918
1676536493.246556,158720,5.71999979019165
1676536497.1409,161280,6.059999942779541
1676536500.721286,163840,6.690000057220459
1676536507.525096,168960,9.319999694824219
1676536511.1227515,171520,8.149999618530273
1676536514.2828212,174080,12.930000305175781
1676536517.822651,176640,6.400000095367432
1676536525.19405,181760,5.71999979019165
1676536528.5781105,184320,5.610000133514404
1676536550.3481474,199680,7.300000190734863
1676536557.816524,204800,7.269999980926514
1676536561.360027,207360,8.729999542236328
1676536568.719533,212480,4.909999847412109
1676536572.4038603,215040,5.300000190734863
1676536579.8980944,220160,6.429999828338623
1676536583.562361,222720,5.619999885559082
1676536594.7420638,230400,7.110000133514404
1676536598.1606357,232960,7.5
1676536614.274816,245760,13.020000457763672
1676536627.7657955,256000,9.270000457763672
1676536630.9210436,258560,12.010000228881836
1676536641.4901588,266240,5.889999866485596
1676536651.594548,273920,10.59000015258789
1676536654.7557182,276480,12.890000343322754
1676536661.5175343,281600,10.510000228881836
1676536677.82329,294400,12.15999984741211
1676536684.3717322,299520,14.529999732971191
1676536701.6291885,312320,6.860000133514404
1676536715.5491087,322560,8.949999809265137
1676536718.941607,325120,9.739999771118164
1676536725.9472756,330240,9.369999885559082
1676536732.8596907,335360,7.940000057220459
1676536736.139432,337920,13.609999656677246
1676536739.8009079,340480,15.239999771118164
1676536746.696631,345600,8.90999984741211
1676536753.8696437,350720,7.579999923706055
1676536757.357763,353280,9.649999618530273
1676536778.283478,368640,7.340000152587891
1676536782.1598296,371200,10.300000190734863
1676536789.155727,376320,7.849999904632568
1676536792.5479248,378880,8.710000038146973
1676536803.0998988,386560,10.789999961853027
1676536826.4365904,404480,10.039999961853027
1676536833.4380913,409600,7.150000095367432
1676536837.2467155,412160,9.979999542236328
1676536844.4248328,417280,8.359999656677246
1676536851.9440534,422400,6.96999979019165
1676536858.8726985,427520,9.039999961853027
1676536873.2671137,437760,13.880000114440918
1676536876.9508846,440320,14.220000267028809
1676536880.4538186,442880,9.489999771118164
1676536891.1794398,450560,9.119999885559082
1676536894.7210567,453120,9.25
1676536898.3542724,455680,8.930000305175781
1676536901.9154027,458240,7.679999828338623
1676536909.3659356,463360,9.760000228881836
1676536912.850469,465920,10.979999542236328
1676536923.647337,473600,10.1899995803833
1676536927.227031,476160,8.680000305175781
1676536930.8904617,478720,9.770000457763672
1676536941.4663403,486400,11.770000457763672
1676536944.8465564,488960,13.479999542236328
1676536948.604575,491520,12.529999732971191
