Wall time,Step,Value
1676536242.9568965,2560,-0.016033299267292023
1676536250.2814379,10240,0.11505898833274841
1676536254.2443755,12800,0.016124442219734192
1676536289.9453132,28160,0.019367871806025505
1676536295.8934271,30720,-0.014833752997219563
1676536312.5915477,38400,-0.010259219445288181
1676536317.4716735,40960,-0.019043657928705215
1676536330.9961848,48640,0.01147440169006586
1676536335.409065,51200,-0.033521946519613266
1676536339.4587157,53760,-0.018089143559336662
1676536347.5677261,58880,-0.02054523676633835
1676536352.060601,61440,-0.009422033093869686
1676536363.6295588,69120,-0.050233107060194016
1676536367.7875075,71680,-0.0583462193608284
1676536391.007077,87040,-0.012998814694583416
1676536399.402103,94720,-0.000358453718945384
1676536402.170112,97280,0.013111229985952377
1676536405.2553139,99840,-0.0013891615672037005
1676536409.4243448,102400,-0.012494049966335297
1676536413.2879136,104960,-0.0006752936169505119
1676536442.7935054,122880,-0.035550329834222794
1676536446.3523045,125440,-0.0031705403234809637
1676536450.173432,128000,-0.004841596819460392
1676536457.9192696,133120,-0.005861062090843916
1676536461.8724542,135680,-0.006066164467483759
1676536469.9393227,140800,-0.005690790247172117
1676536479.6877954,148480,-0.006135584320873022
1676536489.9912665,156160,-0.023150267079472542
1676536493.2467647,158720,-0.030740931630134583
1676536497.145529,161280,0.027624908834695816
1676536500.7214935,163840,0.004477845039218664
1676536507.5253117,168960,-0.029635291546583176
1676536511.1274443,171520,-0.06413444131612778
1676536514.2830288,174080,-0.06905657052993774
1676536517.8228588,176640,-0.014972705394029617
1676536525.1987724,181760,0.026452934369444847
1676536528.578322,184320,0.005524026229977608
1676536550.3483553,199680,0.007575148716568947
1676536557.8167293,204800,-0.03583122789859772
1676536561.3602471,207360,-0.04393243044614792
1676536568.724281,212480,-0.04637303203344345
1676536572.4040806,215040,0.017703088000416756
1676536579.9029214,220160,0.041008297353982925
1676536583.5625668,222720,0.0016040077898651361
1676536594.7467554,230400,-0.004234616179019213
1676536598.1608407,232960,-0.028191454708576202
1676536614.275029,245760,0.007294195704162121
1676536627.7660122,256000,-0.054633062332868576
1676536630.9212577,258560,0.057470306754112244
1676536641.4903724,266240,0.015728659927845
1676536651.5947661,273920,0.08462074398994446
1676536654.755933,276480,-0.04887358099222183
1676536661.522178,281600,0.004798091948032379
