Wall time,Step,Value
1680379976.8845892,5120,0.09410660713911057
1680380039.8249822,19456,0.17184540629386902
1680380133.0859704,41984,0.17870546877384186
1680380166.2686634,49152,0.1971675604581833
1680380236.8276646,64512,0.17934492230415344
1680380241.6156023,65536,0.16892659664154053
1680380277.5156958,73728,0.20639386773109436
1680380303.2614412,79872,0.1849919706583023
1680380322.7752779,84992,0.15092313289642334
1680380355.787149,92160,0.1562807559967041
1680380419.1109593,106496,0.13827908039093018
1680380438.3302748,110592,0.12813006341457367
1680380504.3551853,124928,0.11738721281290054
1680380536.5537324,132096,0.11931317299604416
1680380546.3060064,134144,0.1400149017572403
1680380673.025654,161792,0.13165561854839325
1680380687.6098173,164864,0.10734852403402328
1680380698.0354254,166912,0.11861568689346313
1680380707.2298832,168960,0.11741715669631958
1680380745.5565653,177152,0.13398976624011993
1680380833.6104624,196608,0.13669055700302124
1680380889.6806607,208896,0.12826009094715118
1680380899.6162202,210944,0.1297840029001236
1680381003.9719162,235520,0.14527510106563568
1680381067.5180547,250880,0.12658341228961945
1680381072.19185,251904,0.12123460322618484
1680381137.7061234,266240,0.12670309841632843
1680381194.089493,278528,0.12749412655830383
1680381206.684569,281600,0.12141333520412445
1680381239.581819,289792,0.10582660883665085
1680381253.253146,292864,0.14562615752220154
1680381297.5473711,303104,0.14283904433250427
1680381391.7946057,324608,0.1304892599582672
1680381404.4328413,327680,0.13050392270088196
1680381418.955862,330752,0.13360032439231873
1680381527.8528247,355328,0.138182133436203
1680381582.3815956,367616,0.13890236616134644
1680381609.3332157,373760,0.09717949479818344
1680381619.4132223,375808,0.08641204237937927
1680381666.923026,388096,0.0638185366988182
1680381699.8921804,396288,0.13780145347118378
1680381716.3871727,400384,0.1195603534579277
1680381769.2531822,412672,0.15052209794521332
1680381830.2389383,425984,0.13330908119678497
1680381859.6997263,433152,0.11649923771619797
1680381924.1125047,447488,0.11878616362810135
1680381929.1385353,448512,0.13408531248569489
1680381939.949135,450560,0.15548425912857056
1680381970.176459,457728,0.1780024617910385
1680382048.443018,473088,0.16103659570217133
1680382065.5091019,477184,0.1797063648700714
1680382116.6325538,487424,0.1597442924976349
1680382140.0074098,492544,0.1584273874759674
1680382145.1545613,493568,0.16318970918655396
1680382175.2553682,499712,0.1416870653629303
1680382294.131831,523264,0.12578357756137848
1680382304.3390472,525312,0.13376383483409882
