Wall time,Step,Value
1677497003.1956244,5120,-0.7014528512954712
1677497019.619655,10240,-0.8721396923065186
1677497036.19151,15360,-0.5173580050468445
1677497052.419192,20480,-0.3373940885066986
1677497067.8734925,25600,-0.6773133873939514
1677497084.4871423,30720,-0.3345658481121063
1677497100.0535116,35840,-0.4875597059726715
1677497115.929841,40960,-0.1740334928035736
1677497131.3959308,46080,-0.2836397886276245
1677497147.481056,51200,-0.3074494004249573
1677497163.578326,56320,-0.07719025015830994
1677497180.0725877,61440,-0.18642127513885498
1677497196.3132045,66560,-0.1689094454050064
1677497212.324731,71680,-0.16695284843444824
1677497228.5105662,76800,-0.145431250333786
1677497244.2413495,81920,-0.11115968972444534
1677497259.9233496,87040,-0.19582171738147736
1677497274.7060077,92160,-0.1563979685306549
1677497288.6859887,97280,-0.13575530052185059
1677497303.390415,102400,-0.13597631454467773
1677497317.700824,107520,-0.09892832487821579
1677497331.6887774,112640,-0.09255769103765488
1677497345.4996362,117760,-0.11544403433799744
1677497359.7948503,122880,-0.07802680134773254
1677497373.9768412,128000,-0.25902238488197327
1677497388.1808784,133120,-0.5269017219543457
1677497402.4106054,138240,-0.10515804588794708
1677497416.4042645,143360,-0.16975222527980804
1677497430.6326103,148480,-0.10067593306303024
1677497444.813309,153600,-0.16181372106075287
1677497459.0244405,158720,-0.09024586528539658
1677497473.4936225,163840,-0.07801904529333115
1677497487.403857,168960,-0.041023775935173035
1677497501.3822925,174080,-0.05781809985637665
1677497515.1316943,179200,-0.0484541691839695
1677497529.041169,184320,-0.03959325700998306
1677497542.5756557,189440,-0.09622722119092941
1677497556.8344142,194560,-0.08299962431192398
1677497570.4513326,199680,-0.07470022141933441
1677497584.6005363,204800,-0.09494272619485855
1677497597.4747145,209920,-0.11940057575702667
1677497611.5437734,215040,-0.09189449995756149
1677497625.227175,220160,-0.06541917473077774
1677497639.520206,225280,-0.11700393259525299
1677497653.1088984,230400,-0.12636737525463104
1677497667.3766487,235520,-0.15243087708950043
1677497681.1507936,240640,-0.2520841360092163
1677497695.4243972,245760,-0.18059787154197693
1677497707.3909707,250880,-0.15419135987758636
1677497721.4324064,256000,-0.1353343278169632
1677497735.2848573,261120,-0.19568680226802826
1677497749.237369,266240,-0.15799161791801453
1677497763.216837,271360,-0.12165320664644241
1677497777.4332342,276480,-0.145536407828331
1677497791.3314123,281600,-0.1678098738193512
1677497805.3972821,286720,-0.1811533421278
1677497819.61826,291840,-0.1366853564977646
1677497833.7766302,296960,-0.2320188283920288
1677497847.696976,302080,-0.15949195623397827
1677497862.103694,307200,-0.1513003408908844
1677497875.9650264,312320,-0.1819573938846588
1677497890.2165692,317440,-0.21871648728847504
1677497904.067143,322560,-0.1665787696838379
1677497914.6243992,327680,-0.16525553166866302
1677497928.4212763,332800,-0.14330972731113434
1677497942.6699286,337920,-0.1494305580854416
1677497956.740798,343040,-0.18214863538742065
1677497971.1039102,348160,-0.16255523264408112
1677497985.0778954,353280,-0.16475407779216766
1677497999.2512302,358400,-0.1549430638551712
1677498012.9631026,363520,-0.1279040426015854
1677498027.2652931,368640,-0.18241965770721436
1677498040.9824073,373760,-0.17953430116176605
1677498053.3923264,378880,-0.1329258680343628
1677498062.4651935,384000,-0.16920796036720276
1677498076.4022582,389120,-0.15805235505104065
1677498090.3083344,394240,-0.19613128900527954
1677498104.760717,399360,-0.1358700692653656
1677498118.0194333,404480,-0.1428915560245514
1677498132.0865023,409600,-0.13904468715190887
1677498146.0770936,414720,-0.13567693531513214
1677498160.0764747,419840,-0.13053813576698303
1677498172.6973288,424960,-0.08494404703378677
1677498187.036836,430080,-0.15533848106861115
1677498200.7606592,435200,-0.12672032415866852
1677498215.0398088,440320,-0.12861409783363342
1677498228.9262645,445440,-0.11353399604558945
1677498243.2246578,450560,-0.17719675600528717
1677498256.7072444,455680,-0.132808119058609
1677498270.7609208,460800,-0.10244012624025345
1677498284.7262433,465920,-0.09299884736537933
1677498299.0779202,471040,-0.14163388311862946
1677498312.8635476,476160,-0.12025171518325806
1677498326.945776,481280,-0.11281809210777283
1677498340.5212626,486400,-0.15285968780517578
1677498354.3696578,491520,-0.1177254393696785
1677498368.2134688,496640,-0.10579432547092438
1677498382.3029375,501760,-0.12374468147754669
1677498396.155126,506880,-0.12327305972576141
1677498410.217854,512000,-0.1418544501066208
