6	21	-94.2012
6	22	-94.3617
6	23	-94.5247
6	24	-94.6897
6	25	-94.8562
6	26	-95.0235
6	27	-95.1914
6	28	-95.3594
6	29	-95.5271
6	30	-95.6944
6	31	-95.861
6	32	-96.0266
6	33	-96.191
7	0	-114.623
7	1	-114.467
7	2	-114.343
7	3	-114.253
7	4	-114.199
7	5	-114.18
7	6	-114.199
7	7	-114.253
7	8	-114.343
7	9	-114.467
7	10	-114.623
7	11	-92.5951
7	12	-92.6929
7	13	-92.8026
7	14	-92.9232
7	15	-93.0536
7	16	-93.1926
7	17	-93.3392
7	18	-93.4923
7	19	-93.651
7	20	-93.8142
7	21	-93.9812
7	22	-94.1512
7	23	-94.3234
7	24	-94.4973
7	25	-94.6722
7	26	-94.8478
7	27	-95.0235
7	28	-95.199
7	29	-95.3739
7	30	-95.548
7	31	-95.721
7	32	-95.8928
7	33	-96.0631
8	0	-113.884
8	1	-113.712
8	2	-113.577
8	3	-113.478
8	4	-113.419
8	5	-113.399
8	6	-113.419
8	7	-113.478
8	8	-113.577
8	9	-113.712
8	10	-113.884
8	11	-92.2689
8	12	-92.3754
8	13	-92.4947
8	14	-92.6254
8	15	-92.7664
8	16	-92.9162
8	17	-93.0738
8	18	-93.2379
8	19	-93.4074
8	20	-93.5813
8	21	-93.7587
8	22	-93.9388
8	23	-94.1208
8	24	-94.3041
8	25	-94.4881
8	26	-94.6722
8	27	-94.8562
8	28	-95.0394
8	29	-95.2218
8	30	-95.4029
8	31	-95.5826
8	32	-95.7606
8	33	-95.9369
9	0	-113.114
9	1	-112.926
9	2	-112.776
9	3	-112.668
9	4	-112.602
9	5	-112.58
9	6	-112.602
9	7	-112.668
9	8	-112.776
9	9	-112.926
9	10	-113.114
9	11	-91.9299
9	12	-92.0464
9	13	-92.1764
9	14	-92.3184
9	15	-92.4711
9	16	-92.633
9	17	-92.8026
9	18	-92.9787
9	19	-93.16
9	20	-93.3455
9	21	-93.5341
9	22	-93.725
9	23	-93.9174
9	24	-94.1106
9	25	-94.3041
9	26	-94.4973
9	27	-94.6897
9	28	-94.8811
9	29	-95.0711
9	30	-95.2595
9	31	-95.446
9	32	-95.6304
9	33	-95.8128
10	0	-112.311
10	1	-112.103
10	2	-111.938
10	3	-111.818
10	4	-111.745
10	5	-111.721
10	6	-111.745
10	7	-111.818
10	8	-111.938
10	9	-112.103
10	10	-112.311
10	11	-91.5773
10	12	-91.705
10	13	-91.8472
10	14	-92.002
10	15	-92.1678
10	16	-92.343
10	17	-92.5259
10	18	-92.7151
10	19	-92.9092
10	20	-93.1072
10	21	-93.3078
10	22	-93.5103
10	23	-93.7137
10	24	-93.9174
10	25	-94.1208
10	26	-94.3234
10	27	-94.5247
10	28	-94.7245
10	29	-94.9224
10	30	-95.1181
10	31	-95.3116
10	32	-95.5026
10	33	-95.6911
11	0	-91.0871
11	1	-90.9832
11	2	-90.9004
11	3	-90.8401
11	4	-90.8035
11	5	-90.7912
11	6	-90.8035
11	7	-90.8401
11	8	-90.9004
11	9	-90.9832
11	10	-91.0871
11	11	-91.2103
11	12	-91.3508
11	13	-91.5067
11	14	-91.6759
11	15	-91.8564
11	16	-92.0464
11	17	-92.2439
11	18	-92.4474
11	19	-92.6556
11	20	-92.8669
11	21	-93.0805
11	22	-93.2952
11	23	-93.5103
11	24	-93.725
11	25	-93.9388
11	26	-94.1512
11	27	-94.3617
11	28	-94.57
11	29	-94.776
11	30	-94.9793
11	31	-95.1799
11	32	-95.3776
11	33	-95.5723
12	0	-90.6913
12	1	-90.5757
12	2	-90.4833
12	3	-90.4158
12	4	-90.3748
12	5	-90.361
12	6	-90.3748
12	7	-90.4158
12	8	-90.4833
12	9	-90.5757
12	10	-90.6913
12	11	-90.8279
12	12	-90.9832
12	13	-91.1548
12	14	-91.3402
12	15	-91.5372
12	16	-91.7435
12	17	-91.9571
12	18	-92.1764
12	19	-92.3996
12	20	-92.6254
12	21	-92.8527
12	22	-93.0805
12	23	-93.3078
12	24	-93.5341
12	25	-93.7587
12	26	-93.9812
12	27	-94.2012
12	28	-94.4184
12	29	-94.6326
12	30	-94.8436
12	31	-95.0514
12	32	-95.2557
12	33	-95.4567
13	0	-90.2772
13	1	-90.1479
13	2	-90.0441
13	3	-89.9682
13	4	-89.922
13	5	-89.9064
13	6	-89.922
13	7	-89.9682
13	8	-90.0441
13	9	-90.1479
13	10	-90.2772
13	11	-90.4294
13	12	-90.6017
13	13	-90.7912
13	14	-90.9949
13	15	-91.2103
13	16	-91.4348
13	17	-91.6662
13	18	-91.9025
13	19	-92.1421
13	20	-92.3835
13	21	-92.6254
13	22	-92.8669
13	23	-93.1072
13	24	-93.3455
13	25	-93.5813
13	26	-93.8142
13	27	-94.0439
13	28	-94.2701
13	29	-94.4927
13	30	-94.7115
13	31	-94.9265
13	32	-95.1375
13	33	-95.3447
14	0	-89.8435
14	1	-89.6981
14	2	-89.581
14	3	-89.495
14	4	-89.4424
14	5	-89.4248
14	6	-89.4424
14	7	-89.495
14	8	-89.581
14	9	-89.6981
14	10	-89.8435
14	11	-90.014
14	12	-90.2059
14	13	-90.4158
14	14	-90.6404
14	15	-90.8764
14	16	-91.1211
14	17	-91.372
14	18	-91.627
14	19	-91.8842
14	20	-92.1421
14	21	-92.3996
14	22	-92.6556
14	23	-92.9092
14	24	-93.16
14	25	-93.4074
14	26	-93.651
14	27	-93.8905
14	28	-94.1259
14	29	-94.3569
14	30	-94.5835
14	31	-94.8057
14	32	-95.0235
14	33	-95.2369
15	0	-89.3892
15	1	-89.2246
15	2	-89.0914
15	3	-88.9934
15	4	-88.9332
15	5	-88.913
15	6	-88.9332
15	7	-88.9934
15	8	-89.0914
15	9	-89.2246
15	10	-89.3892
15	11	-89.581
15	12	-89.7957
15	13	-90.0291
15	14	-90.2772
15	15	-90.5364
15	16	-90.8035
15	17	-91.0757
15	18	-91.3508
15	19	-91.627
15	20	-91.9025
15	21	-92.1764
15	22	-92.4474
15	23	-92.7151
15	24	-92.9787
15	25	-93.2379
15	26	-93.4923
15	27	-93.7419
15	28	-93.9865
15	29	-94.2259
15	30	-94.4604
15	31	-94.6897
15	32	-94.9141
15	33	-95.1337
16	0	-88.913
16	1	-88.7256
16	2	-88.5732
16	3	-88.4604
16	4	-88.391
16	5	-88.3676
16	6	-88.391
16	7	-88.4604
16	8	-88.5732
16	9	-88.7256
16	10	-88.913
16	11	-89.13
16	12	-89.3712
16	13	-89.6316
16	14	-89.9064
16	15	-90.1915
16	16	-90.4833
16	17	-90.7788
16	18	-91.0757
16	19	-91.372
16	20	-91.6662
16	21	-91.9571
16	22	-92.2439
16	23	-92.5259
16	24	-92.8026
16	25	-93.0738
16	26	-93.3392
16	27	-93.5988
16	28	-93.8526
16	29	-94.1005
16	30	-94.3426
16	31	-94.579
16	32	-94.81
16	33	-95.0355
17	0	-88.4143
17	1	-88.1995
17	2	-88.0236
17	3	-87.8927
17	4	-87.8119
17	5	-87.7846
17	6	-87.8119
17	7	-87.8927
17	8	-88.0236
17	9	-88.1995
17	10	-88.4143
17	11	-88.6611
17	12	-88.9332
17	13	-89.2246
17	14	-89.5296
17	15	-89.8435
17	16	-90.1625
17	17	-90.4833
17	18	-90.8035
17	19	-91.1211
17	20	-91.4348
17	21	-91.7435
17	22	-92.0464
17	23	-92.343
17	24	-92.633
17	25	-92.9162
17	26	-93.1926
17	27	-93.4622
17	28	-93.725
17	29	-93.9812
17	30	-94.2309
17	31	-94.4742
17	32	-94.7115
17	33	-94.9428
18	0	-87.8927
18	1	-87.6449
18	2	-87.4402
18	3	-87.2869
18	4	-87.1918
18	5	-87.1595
18	6	-87.1918
18	7	-87.2869
18	8	-87.4402
18	9	-87.6449
18	10	-87.8927
18	11	-88.1749
18	12	-88.4832
18	13	-88.8101
18	14	-89.1491
18	15	-89.495
18	16	-89.8435
18	17	-90.1915
18	18	-90.5364
18	19	-90.8764
18	20	-91.2103
18	21	-91.5372
18	22	-91.8564
18	23	-92.1678
18	24	-92.4711
18	25	-92.7664
18	26	-93.0536
18	27	-93.333
18	28	-93.6047
18	29	-93.8689
18	30	-94.1259
18	31	-94.3759
18	32	-94.6193
18	33	-94.8562
19	0	-87.349
19	1	-87.0611
19	2	-86.8209
19	3	-86.6393
19	4	-86.5261
19	5	-86.4875
19	6	-86.5261
19	7	-86.6393
19	8	-86.8209
19	9	-87.0611
19	10	-87.349
19	11	-87.6733
19	12	-88.0236
19	13	-88.391
19	14	-88.7681
19	15	-89.1491
19	16	-89.5296
19	17	-89.9064
19	18	-90.2772
19	19	-90.6404
19	20	-90.9949
19	21	-91.3402
19	22	-91.6759
19	23	-92.002
19	24	-92.3184
19	25	-92.6254
19	26	-92.9232
19	27	-93.2121
19	28	-93.4923
19	29	-93.7643
19	30	-94.0283
19	31	-94.2847
19	32	-94.5338
19	33	-94.776
20	0	-86.7852
20	1	-86.4486
20	2	-86.1642
20	3	-85.947
20	4	-85.8104
20	5	-85.7637
20	6	-85.8104
20	7	-85.947
20	8	-86.1642
20	9	-86.4486
20	10	-86.7852
20	11	-87.1595
20	12	-87.5586
20	13	-87.9718
20	14	-88.391
20	15	-88.8101
20	16	-89.2246
20	17	-89.6316
20	18	-90.0291
20	19	-90.4158
20	20	-90.7912
20	21	-91.1548
20	22	-91.5067
20	23	-91.8472
20	24	-92.1764
20	25	-92.4947
20	26	-92.8026
20	27	-93.1005
20	28	-93.3889
20	29	-93.6682
20	30	-93.9388
20	31	-94.2012
20	32	-94.4557
20	33	-94.7028
21	0	-86.2062
21	1	-85.8104
21	2	-85.4708
21	3	-85.208
21	4	-85.041
21	5	-84.9837
21	6	-85.041
21	7	-85.208
21	8	-85.4708
21	9	-85.8104
21	10	-86.2062
21	11	-86.6393
21	12	-87.0942
21	13	-87.5586
21	14	-88.0236
21	15	-88.4832
21	16	-88.9332
21	17	-89.3712
21	18	-89.7957
21	19	-90.2059
21	20	-90.6017
21	21	-90.9832
21	22	-91.3508
21	23	-91.705
21	24	-92.0464
21	25	-92.3754
21	26	-92.6929
21	27	-92.9993
21	28	-93.2952
21	29	-93.5813
21	30	-93.858
21	31	-94.1259
21	32	-94.3854
21	33	-94.637
22	0	-85.6201
22	1	-85.1532
22	2	-84.7451
22	3	-84.4238
22	4	-84.2169
22	5	-84.1454
22	6	-84.2169
22	7	-84.4238
22	8	-84.7451
22	9	-85.1532
22	10	-85.6201
22	11	-86.1217
22	12	-86.6393
22	13	-87.1595
22	14	-87.6733
22	15	-88.1749
22	16	-88.6611
22	17	-89.13
22	18	-89.581
22	19	-90.014
22	20	-90.4294
22	21	-90.8279
22	22	-91.2103
22	23	-91.5773
22	24	-91.9299
22	25	-92.2689
22	26	-92.5951
22	27	-92.9092
22	28	-93.2121
22	29	-93.5043
22	30	-93.7866
22	31	-94.0594
22	32	-94.3234
22	33	-94.579
23	0	-85.041
23	1	-84.4903
23	2	-83.9981
23	3	-83.6022
23	4	-83.3431
23	5	-83.2525
23	6	-83.3431
23	7	-83.6022
23	8	-83.9981
23	9	-84.4903
23	10	-85.041
23	11	-85.6201
23	12	-86.2062
23	13	-86.7852
23	14	-87.349
23	15	-87.8927
23	16	-88.4143
23	17	-88.913
23	18	-89.3892
23	19	-89.8435
23	20	-90.2772
23	21	-90.6913
23	22	-91.0871
23	23	-91.4658
23	24	-91.8285
23	25	-92.1764
23	26	-92.5103
23	27	-92.8313
23	28	-93.1403
23	29	-93.4379
23	30	-93.725
23	31	-94.0022
23	32	-94.2701
23	33	-94.5293
24	0	-84.4903
24	1	-83.8447
24	2	-83.2525
24	3	-82.764
24	4	-82.4371
24	5	-82.3215
24	6	-82.4371
24	7	-82.764
24	8	-83.2525
24	9	-83.8447
24	10	-84.4903
24	11	-85.1532
24	12	-85.8104
24	13	-86.4486
24	14	-87.0611
24	15	-87.6449
24	16	-88.1995
24	17	-88.7256
24	18	-89.2246
24	19	-89.6981
24	20	-90.1479
24	21	-90.5757
24	22	-90.9832
24	23	-91.372
24	24	-91.7435
24	25	-92.0989
24	26	-92.4395
24	27	-92.7664
24	28	-93.0805
24	29	-93.3827
24	30	-93.6739
24	31	-93.9547
24	32	-94.2259
24	33	-94.4881
25	0	-83.9981
25	1	-83.2525
25	2	-82.5493
25	3	-81.9517
25	4	-81.5415
25	5	-81.3941
25	6	-81.5415
25	7	-81.9517
25	8	-82.5493
25	9	-83.2525
25	10	-83.9981
25	11	-84.7451
25	12	-85.4708
25	13	-86.1642
25	14	-86.8209
25	15	-87.4402
25	16	-88.0236
25	17	-88.5732
25	18	-89.0914
25	19	-89.581
25	20	-90.0441
25	21	-90.4833
25	22	-90.9004
25	23	-91.2974
25	24	-91.6759
25	25	-92.0375
25	26	-92.3835
25	27	-92.7151
25	28	-93.0333
25	29	-93.3392
25	30	-93.6337
25	31	-93.9174
25	32	-94.1912
25	33	-94.4557
26	0	-83.6022
26	1	-82.764
26	2	-81.9517
26	3	-81.2408
26	4	-80.7392
26	5	-80.5559
26	6	-80.7392
26	7	-81.2408
26	8	-81.9517
26	9	-82.764
26	10	-83.6022
26	11	-84.4238
26	12	-85.208
26	13	-85.947
26	14	-86.6393
26	15	-87.2869
26	16	-87.8927
26	17	-88.4604
26	18	-88.9934
26	19	-89.495
26	20	-89.9682
26	21	-90.4158
26	22	-90.8401
26	23	-91.2432
26	24	-91.627
26	25	-91.9931
26	26	-92.343
26	27	-92.678
26	28	-92.9993
26	29	-93.3078
26	30	-93.6047
26	31	-93.8905
26	32	-94.1662
26	33	-94.4324
27	0	-83.3431
27	1	-82.4371
27	2	-81.5415
27	3	-80.7392
27	4	-80.1601
27	5	-79.9453
27	6	-80.1601
27	7	-80.7392
27	8	-81.5415
27	9	-82.4371
27	10	-83.3431
27	11	-84.2169
27	12	-85.041
27	13	-85.8104
27	14	-86.5261
27	15	-87.1918
27	16	-87.8119
27	17	-88.391
27	18	-88.9332
27	19	-89.4424
27	20	-89.922
27	21	-90.3748
27	22	-90.8035
27	23	-91.2103
27	24	-91.5973
27	25	-91.9661
27	26	-92.3184
27	27	-92.6556
27	28	-92.9787
27	29	-93.2889
27	30	-93.5871
27	31	-93.8743
27	32	-94.1512
27	33	-94.4184
28	0	-83.2525
28	1	-82.3215
28	2	-81.3941
28	3	-80.5559
28	4	-79.9453
28	5	-79.7176
28	6	-79.9453
28	7	-80.5559
28	8	-81.3941
28	9	-82.3215
28	10	-83.2525
28	11	-84.1454
28	12	-84.9837
28	13	-85.7637
28	14	-86.4875
28	15	-87.1595
28	16	-87.7846
28	17	-88.3676
28	18	-88.913
28	19	-89.4248
28	20	-89.9064
28	21	-90.361
28	22	-90.7912
28	23	-91.1993
28	24	-91.5873
28	25	-91.9571
28	26	-92.3102
28	27	-92.6481
28	28	-92.9718
28	29	-93.2825
28	30	-93.5813
28	31	-93.8689
28	32	-94.1461
28	33	-94.4137
29	0	-83.3431
29	1	-82.4371
29	2	-81.5415
29	3	-80.7392
29	4	-80.1601
29	5	-79.9453
29	6	-80.1601
29	7	-80.7392
29	8	-81.5415
29	9	-82.4371
29	10	-83.3431
29	11	-84.2169
29	12	-85.041
29	13	-85.8104
29	14	-86.5261
29	15	-87.1918
29	16	-87.8119
29	17	-88.391
29	18	-88.9332
29	19	-89.4424
29	20	-89.922
29	21	-90.3748
29	22	-90.8035
29	23	-91.2103
29	24	-91.5973
29	25	-91.9661
29	26	-92.3184
29	27	-92.6556
29	28	-92.9787
29	29	-93.2889
29	30	-93.5871
29	31	-93.8743
29	32	-94.1512
29	33	-94.4184
30	0	-83.6022
30	1	-82.764
30	2	-81.9517
30	3	-81.2408
30	4	-80.7392
30	5	-80.5559
30	6	-80.7392
30	7	-81.2408
30	8	-81.9517
30	9	-82.764
30	10	-83.6022
30	11	-84.4238
30	12	-85.208
30	13	-85.947
30	14	-86.6393
30	15	-87.2869
30	16	-87.8927
30	17	-88.4604
30	18	-88.9934
30	19	-89.495
30	20	-89.9682
30	21	-90.4158
30	22	-90.8401
30	23	-91.2432
30	24	-91.627
30	25	-91.9931
30	26	-92.343
30	27	-92.678
30	28	-92.9993
30	29	-93.3078
30	30	-93.6047
30	31	-93.8905
30	32	-94.1662
30	33	-94.4324
31	0	-83.9981
31	1	-83.2525
31	2	-82.5493
31	3	-81.9517
31	4	-81.5415
31	5	-81.3941
31	6	-81.5415
31	7	-81.9517
31	8	-82.5493
31	9	-83.2525
31	10	-83.9981
31	11	-84.7451
31	12	-85.4708
31	13	-86.1642
31	14	-86.8209
31	15	-87.4402
31	16	-88.0236
31	17	-88.5732
31	18	-89.0914
31	19	-89.581
31	20	-90.0441
31	21	-90.4833
31	22	-90.9004
31	23	-91.2974
31	24	-91.6759
31	25	-92.0375
31	26	-92.3835
31	27	-92.7151
31	28	-93.0333
31	29	-93.3392
31	30	-93.6337
31	31	-93.9174
31	32	-94.1912
31	33	-94.4557
32	0	-84.4903
32	1	-83.8447
32	2	-83.2525
32	3	-82.764
32	4	-82.4371
32	5	-82.3215
32	6	-82.4371
32	7	-82.764
32	8	-83.2525
32	9	-83.8447
32	10	-84.4903
32	11	-85.1532
32	12	-85.8104
32	13	-86.4486
32	14	-87.0611
32	15	-87.6449
32	16	-88.1995
32	17	-88.7256
32	18	-89.2246
32	19	-89.6981
32	20	-90.1479
32	21	-90.5757
32	22	-90.9832
32	23	-91.372
32	24	-91.7435
32	25	-92.0989
32	26	-92.4395
32	27	-92.7664
32	28	-93.0805
32	29	-93.3827
32	30	-93.6739
32	31	-93.9547
32	32	-94.2259
32	33	-94.4881
33	0	-85.041
33	1	-84.4903
33	2	-83.9981
33	3	-83.6022
33	4	-83.3431
33	5	-83.2525
33	6	-83.3431
33	7	-83.6022
33	8	-83.9981
33	9	-84.4903
33	10	-85.041
33	11	-85.6201
33	12	-86.2062
33	13	-86.7852
33	14	-87.349
33	15	-87.8927
33	16	-88.4143
33	17	-88.913
33	18	-89.3892
33	19	-89.8435
33	20	-90.2772
33	21	-90.6913
33	22	-91.0871
33	23	-91.4658
33	24	-91.8285
33	25	-92.1764
33	26	-92.5103
33	27	-92.8313
33	28	-93.1403
33	29	-93.4379
33	30	-93.725
33	31	-94.0022
33	32	-94.2701
33	33	-94.5293
